"Right_STATE","state","POP90","POP80","POP70","POP10","POP00","NAME","HHD90","HHD80","HHD70","HHD10","HHD00","fips","Field_1","2022-06-06","2022-06-05","2022-06-04","2022-06-03","2022-06-02","2022-06-01","2022-05-31","2022-05-30","2022-05-29","2022-05-28","2022-05-27","2022-05-26","2022-05-25","2022-05-24","2022-05-23","2022-05-22","2022-05-21","2022-05-20","2022-05-19","2022-05-18","2022-05-17","2022-05-16","2022-05-15","2022-05-14","2022-05-13","2022-05-12","2022-05-11","2022-05-10","2022-05-09","2022-05-08","2022-05-07","2022-05-06","2022-05-05","2022-05-04","2022-05-03","2022-05-02","2022-05-01","2022-04-30","2022-04-29","2022-04-28","2022-04-27","2022-04-26","2022-04-25","2022-04-24","2022-04-23","2022-04-22","2022-04-21","2022-04-20","2022-04-19","2022-04-18","2022-04-17","2022-04-16","2022-04-15","2022-04-14","2022-04-13","2022-04-12","2022-04-11","2022-04-10","2022-04-09","2022-04-08","2022-04-07","2022-04-06","2022-04-05","2022-04-04","2022-04-03","2022-04-02","2022-04-01","2022-03-31","2022-03-30","2022-03-29","2022-03-28","2022-03-27","2022-03-26","2022-03-25","2022-03-24","2022-03-23","2022-03-22","2022-03-21","2022-03-20","2022-03-19","2022-03-18","2022-03-17","2022-03-16","2022-03-15","2022-03-14","2022-03-13","2022-03-12","2022-03-11","2022-03-10","2022-03-09","2022-03-08","2022-03-07","2022-03-06","2022-03-05","2022-03-04","2022-03-03","2022-03-02","2022-03-01","2022-02-28","2022-02-27","2022-02-26","2022-02-25","2022-02-24","2022-02-23","2022-02-22","2022-02-21","2022-02-20","2022-02-19","2022-02-18","2022-02-17","2022-02-16","2022-02-15","2022-02-14","2022-02-13","2022-02-12","2022-02-11","2022-02-10","2022-02-09","2022-02-08","2022-02-07","2022-02-06","2022-02-05","2022-02-04","2022-02-03","2022-02-02","2022-02-01","2022-01-31","2022-01-30","2022-01-29","2022-01-28","2022-01-27","2022-01-26","2022-01-25","2022-01-24","2022-01-23","2022-01-22","2022-01-21","2022-01-20","2022-01-19","2022-01-18","2022-01-17","2022-01-16","2022-01-15","2022-01-14","2022-01-13","2022-01-12","2022-01-11","2022-01-10","2022-01-09","2022-01-08","2022-01-07","2022-01-06","2022-01-05","2022-01-04","2022-01-03","2022-01-02","2022-01-01","2021-12-31","2021-12-30","2021-12-29","2021-12-28","2021-12-27","2021-12-26","2021-12-25","2021-12-24","2021-12-23","2021-12-22","2021-12-21","2021-12-20","2021-12-19","2021-12-18","2021-12-17","2021-12-16","2021-12-15","2021-12-14","2021-12-13","2021-12-12","2021-12-11","2021-12-10","2021-12-09","2021-12-08","2021-12-07","2021-12-06","2021-12-05","2021-12-04","2021-12-03","2021-12-02","2021-12-01","2021-11-30","2021-11-29","2021-11-28","2021-11-27","2021-11-26","2021-11-25","2021-11-24","2021-11-23","2021-11-22","2021-11-21","2021-11-20","2021-11-19","2021-11-18","2021-11-17","2021-11-16","2021-11-15","2021-11-14","2021-11-13","2021-11-12","2021-11-11","2021-11-10","2021-11-09","2021-11-08","2021-11-07","2021-11-06","2021-11-05","2021-11-04","2021-11-03","2021-11-02","2021-11-01","2021-10-31","2021-10-30","2021-10-29","2021-10-28","2021-10-27","2021-10-26","2021-10-25","2021-10-24","2021-10-23","2021-10-22","2021-10-21","2021-10-20","2021-10-19","2021-10-18","2021-10-17","2021-10-16","2021-10-15","2021-10-14","2021-10-13","2021-10-12","2021-10-11","2021-10-10","2021-10-09","2021-10-08","2021-10-07","2021-10-06","2021-10-05","2021-10-04","2021-10-03","2021-10-02","2021-10-01","2021-09-30","2021-09-29","2021-09-28","2021-09-27","2021-09-26","2021-09-25","2021-09-24","2021-09-23","2021-09-22","2021-09-21","2021-09-20","2021-09-19","2021-09-18","2021-09-17","2021-09-16","2021-09-15","2021-09-14","2021-09-13","2021-09-12","2021-09-11","2021-09-10","2021-09-09","2021-09-08","2021-09-07","2021-09-06","2021-09-05","2021-09-04","2021-09-03","2021-09-02","2021-09-01","2021-08-31","2021-08-30","2021-08-29","2021-08-28","2021-08-27","2021-08-26","2021-08-25","2021-08-24","2021-08-23","2021-08-22","2021-08-21","2021-08-20","2021-08-19","2021-08-18","2021-08-17","2021-08-16","2021-08-15","2021-08-14","2021-08-13","2021-08-12","2021-08-11","2021-08-10","2021-08-09","2021-08-08","2021-08-07","2021-08-06","2021-08-05","2021-08-04","2021-08-03","2021-08-02","2021-08-01","2021-07-31","2021-07-30","2021-07-29","2021-07-28","2021-07-27","2021-07-26","2021-07-25","2021-07-24","2021-07-23","2021-07-22","2021-07-21","2021-07-20","2021-07-19","2021-07-18","2021-07-17","2021-07-16","2021-07-15","2021-07-14","2021-07-13","2021-07-12","2021-07-11","2021-07-10","2021-07-09","2021-07-08","2021-07-07","2021-07-06","2021-07-05","2021-07-04","2021-07-03","2021-07-02","2021-07-01","2021-06-30","2021-06-29","2021-06-28","2021-06-27","2021-06-26","2021-06-25","2021-06-24","2021-06-23","2021-06-22","2021-06-21","2021-06-20","2021-06-19","2021-06-18","2021-06-17","2021-06-16","2021-06-15","2021-06-14","2021-06-13","2021-06-12","2021-06-11","2021-06-10","2021-06-09","2021-06-08","2021-06-07","2021-06-06","2021-06-05","2021-06-04","2021-06-03","2021-06-02","2021-06-01","2021-05-31","2021-05-30","2021-05-29","2021-05-28","2021-05-27","2021-05-26","2021-05-25","2021-05-24","2021-05-23","2021-05-22","2021-05-21","2021-05-20","2021-05-19","2021-05-18","2021-05-17","2021-05-16","2021-05-15","2021-05-14","2021-05-13","2021-05-12","2021-05-11","2021-05-10","2021-05-09","2021-05-08","2021-05-07","2021-05-06","2021-05-05","2021-05-04","2021-05-03","2021-05-02","2021-05-01","2021-04-30","2021-04-29","2021-04-28","2021-04-27","2021-04-26","2021-04-25","2021-04-24","2021-04-23","2021-04-22","2021-04-21","2021-04-20","2021-04-19","2021-04-18","2021-04-17","2021-04-16","2021-04-15","2021-04-14","2021-04-13","2021-04-12","2021-04-11","2021-04-10","2021-04-09","2021-04-08","2021-04-07","2021-04-06","2021-04-05","2021-04-04","2021-04-03","2021-04-02","2021-04-01","2021-03-31","2021-03-30","2021-03-29","2021-03-28","2021-03-27","2021-03-26","2021-03-25","2021-03-24","2021-03-23","2021-03-22","2021-03-21","2021-03-20","2021-03-19","2021-03-18","2021-03-17","2021-03-16","2021-03-15","2021-03-14","2021-03-13","2021-03-12","2021-03-11","2021-03-10","2021-03-09","2021-03-08","2021-03-07","2021-03-06","2021-03-05","2021-03-04","2021-03-03","2021-03-02","2021-03-01","2021-02-28","2021-02-27","2021-02-26","2021-02-25","2021-02-24","2021-02-23","2021-02-22","2021-02-21","2021-02-20","2021-02-19","2021-02-18","2021-02-17","2021-02-16","2021-02-15","2021-02-14","2021-02-13","2021-02-12","2021-02-11","2021-02-10","2021-02-09","2021-02-08","2021-02-07","2021-02-06","2021-02-05","2021-02-04","2021-02-03","2021-02-02","2021-02-01","2021-01-31","2021-01-30","2021-01-29","2021-01-28","2021-01-27","2021-01-26","2021-01-25","2021-01-24","2021-01-23","2021-01-22","2021-01-21","2021-01-20","2021-01-19","2021-01-18","2021-01-17","2021-01-16","2021-01-15","2021-01-14","2021-01-13","2021-01-12","2021-01-11","2021-01-10","2021-01-09","2021-01-08","2021-01-07","2021-01-06","2021-01-05","2021-01-04","2021-01-03","2021-01-02","2021-01-01","2020-12-31","2020-12-30","2020-12-29","2020-12-28","2020-12-27","2020-12-26","2020-12-25","2020-12-24","2020-12-23","2020-12-22","2020-12-21","2020-12-20","2020-12-19","2020-12-18","2020-12-17","2020-12-16","2020-12-15","2020-12-14","2020-12-13","2020-12-12","2020-12-11","2020-12-10","2020-12-09","2020-12-08","2020-12-07","2020-12-06","2020-12-05","2020-12-04","2020-12-03","2020-12-02","2020-12-01","2020-11-30","2020-11-29","2020-11-28","2020-11-27","2020-11-26","2020-11-25","2020-11-24","2020-11-23","2020-11-22","2020-11-21","2020-11-20","2020-11-19","2020-11-18","2020-11-17","2020-11-16","2020-11-15","2020-11-14","2020-11-13","2020-11-12","2020-11-11","2020-11-10","2020-11-09","2020-11-08","2020-11-07","2020-11-06","2020-11-05","2020-11-04","2020-11-03","2020-11-02","2020-11-01","2020-10-31","2020-10-30","2020-10-29","2020-10-28","2020-10-27","2020-10-26","2020-10-25","2020-10-24","2020-10-23","2020-10-22","2020-10-21","2020-10-20","2020-10-19","2020-10-18","2020-10-17","2020-10-16","2020-10-15","2020-10-14","2020-10-13","2020-10-12","2020-10-11","2020-10-10","2020-10-09","2020-10-08","2020-10-07","2020-10-06","2020-10-05","2020-10-04","2020-10-03","2020-10-02","2020-10-01","2020-09-30","2020-09-29","2020-09-28","2020-09-27","2020-09-26","2020-09-25","2020-09-24","2020-09-23","2020-09-22","2020-09-21","2020-09-20","2020-09-19","2020-09-18","2020-09-17","2020-09-16","2020-09-15","2020-09-14","2020-09-13","2020-09-12","2020-09-11","2020-09-10","2020-09-09","2020-09-08","2020-09-07","2020-09-06","2020-09-05","2020-09-04","2020-09-03","2020-09-02","2020-09-01","2020-08-31","2020-08-30","2020-08-29","2020-08-28","2020-08-27","2020-08-26","2020-08-25","2020-08-24","2020-08-23","2020-08-22","2020-08-21","2020-08-20","2020-08-19","2020-08-18","2020-08-17","2020-08-16","2020-08-15","2020-08-14","2020-08-13","2020-08-12","2020-08-11","2020-08-10","2020-08-09","2020-08-08","2020-08-07","2020-08-06","2020-08-05","2020-08-04","2020-08-03","2020-08-02","2020-08-01","2020-07-31","2020-07-30","2020-07-29","2020-07-28","2020-07-27","2020-07-26","2020-07-25","2020-07-24","2020-07-23","2020-07-22","2020-07-21","2020-07-20","2020-07-19","2020-07-18","2020-07-17","2020-07-16","2020-07-15","2020-07-14","2020-07-13","2020-07-12","2020-07-11","2020-07-10","2020-07-09","2020-07-08","2020-07-07","2020-07-06","2020-07-05","2020-07-04","2020-07-03","2020-07-02","2020-07-01","2020-06-30","2020-06-29","2020-06-28","2020-06-27","2020-06-26","2020-06-25","2020-06-24","2020-06-23","2020-06-22","2020-06-21","2020-06-20","2020-06-19","2020-06-18","2020-06-17","2020-06-16","2020-06-15","2020-06-14","2020-06-13","2020-06-12","2020-06-11","2020-06-10","2020-06-09","2020-06-08","2020-06-07","2020-06-06","2020-06-05","2020-06-04","2020-06-03","2020-06-02","2020-06-01","2020-05-31","2020-05-30","2020-05-29","2020-05-28","2020-05-27","2020-05-26","2020-05-25","2020-05-24","2020-05-23","2020-05-22","2020-05-21","2020-05-20","2020-05-19","2020-05-18","2020-05-17","2020-05-16","2020-05-15","2020-05-14","2020-05-13","2020-05-12","2020-05-11","2020-05-10","2020-05-09","2020-05-08","2020-05-07","2020-05-06","2020-05-05","2020-05-04","2020-05-03","2020-05-02","2020-05-01","2020-04-30","2020-04-29","2020-04-28","2020-04-27","2020-04-26","2020-04-25","2020-04-24","2020-04-23","2020-04-22","2020-04-21","2020-04-20","2020-04-19","2020-04-18","2020-04-17","2020-04-16","2020-04-15","2020-04-14","2020-04-13","2020-04-12","2020-04-11","2020-04-10","2020-04-09","2020-04-08","2020-04-07","2020-04-06","2020-04-05","2020-04-04","2020-04-03","2020-04-02","2020-04-01","2020-03-31","2020-03-30","2020-03-29","2020-03-28","2020-03-27","2020-03-26","2020-03-25","2020-03-24","2020-03-23","2020-03-22","2020-03-21","2020-03-20","2020-03-19","2020-03-18","2020-03-17","2020-03-16","2020-03-15","2020-03-14","2020-03-13","2020-03-12","2020-03-11","2020-03-10","2020-03-09","2020-03-08","2020-03-07","2020-03-06","2020-03-05","2020-03-04","2020-03-03","2020-03-02","2020-03-01","2020-02-29","2020-02-28","2020-02-27","2020-02-26","2020-02-25","2020-02-24","2020-02-23","2020-02-22","2020-02-21","2020-02-20","2020-02-19","2020-02-18","2020-02-17","2020-02-16","2020-02-15","2020-02-14","2020-02-13","2020-02-12","2020-02-11","2020-02-10","2020-02-09","2020-02-08","2020-02-07","2020-02-06","2020-02-05","2020-02-04","2020-02-03","2020-02-02","2020-02-01","2020-01-31","2020-01-30","2020-01-29","2020-01-28","2020-01-27","2020-01-26","2020-01-25","2020-01-24","2020-01-23","2020-01-22","2020-01-21","2022-06-07","2022-06-08","2022-06-09","2022-06-10","2022-06-11","2022-06-12","2022-06-13","2022-06-14","2022-06-15","2022-06-16","2022-06-17","2022-06-18","2022-06-19","2022-06-20","2022-06-21","2022-06-22","2022-06-23","2022-06-24","2022-06-25","2022-06-26","2022-06-27","2022-06-28","2022-06-29","2022-06-30","2022-07-01","2022-07-02","2022-07-03","2022-07-04","2022-07-05","2022-07-06","2022-07-07","2022-07-08","2022-07-09","2022-07-10","2022-07-11","2022-07-12","2022-07-13","2022-07-14","2022-07-15","2022-07-16","2022-07-17","2022-07-18","2022-07-19","2022-07-20","2022-07-21","2022-07-22","2022-07-23","2022-07-24","2022-07-25","2022-07-26","2022-07-27","2022-07-28","2022-07-29","2022-07-30","2022-07-31","2022-08-01","2022-08-02","2022-08-03","2022-08-04","2022-08-05","2022-08-06","2022-08-07","2022-08-08","2022-08-09","2022-08-10","2022-08-11","2022-08-12","2022-08-13","2022-08-14","2022-08-15","2022-08-16","2022-08-17","2022-08-18","2022-08-19","2022-08-20","2022-08-21","2022-08-22","2022-08-23","2022-08-24","2022-08-25","2022-08-26","2022-08-27","2022-08-28","2022-08-29","2022-08-30","2022-08-31","2022-09-01","2022-09-02","2022-09-03","2022-09-04","2022-09-05","2022-09-06","2022-09-07","2022-09-08","2022-09-09","2022-09-10","2022-09-11","2022-09-12","2022-09-13","2022-09-14","2022-09-15","2022-09-16","2022-09-17","2022-09-18","2022-09-19","2022-09-20","2022-09-21","2022-09-22","2022-09-23","2022-09-24","2022-09-25","2022-09-26","2022-09-27","2022-09-28","2022-09-29","2022-09-30","2022-10-01","2022-10-02","2022-10-03","2022-10-04","2022-10-05","2022-10-06","2022-10-07","2022-10-08","2022-10-09","2022-10-10","2022-10-11","2022-10-12","2022-10-13","2022-10-14","2022-10-15","2022-10-16","2022-10-17","2022-10-18","2022-10-19","2022-10-20","2022-10-21","2022-10-22","2022-10-23","2022-10-24","2022-10-25","2022-10-26","2022-10-27","2022-10-28","2022-10-29","2022-10-30","2022-10-31","2022-11-01","2022-11-02","2022-11-03","2022-11-04","2022-11-05","2022-11-06","2022-11-07","2022-11-08","2022-11-09","2022-11-10","2022-11-11","2022-11-12","2022-11-13","2022-11-14","2022-11-15","2022-11-16","2022-11-17","2022-11-18","2022-11-19","2022-11-20","2022-11-21","2022-11-22","2022-11-23","2022-11-24","2022-11-25","2022-11-26","2022-11-27","2022-11-28","2022-11-29","2022-11-30","2022-12-01","2022-12-02","2022-12-03","2022-12-04","2022-12-05","2022-12-06","2022-12-07","2022-12-08","2022-12-09","2022-12-10","2022-12-11","2022-12-12","2022-12-13","2022-12-14","2022-12-15","2022-12-16","2022-12-17","2022-12-18","2022-12-19","2022-12-20","2022-12-21","2022-12-22","2022-12-23","2022-12-24","2022-12-25","2022-12-26","2022-12-27","2022-12-28","2022-12-29","2022-12-30","2022-12-31","2023-01-01","2023-01-02","2023-01-03","2023-01-04","2023-01-05","2023-01-06","2023-01-07","2023-01-08","2023-01-09","2023-01-10","2023-01-11","2023-01-12","2023-01-13","2023-01-14","2023-01-15","2023-01-16","2023-01-17","2023-01-18","2023-01-19","2023-01-20","2023-01-21","2023-01-22","2023-01-23","2023-01-24","2023-01-25","2023-01-26","2023-01-27","2023-01-28","2023-01-29","2023-01-30","2023-01-31","2023-02-01","2023-02-02","2023-02-03","2023-02-04","2023-02-05","2023-02-06","2023-02-07","2023-02-08","2023-02-09","2023-02-10","2023-02-11","2023-02-12","2023-02-13","2023-02-14","2023-02-15","2023-02-16","2023-02-17","2023-02-18","2023-02-19","2023-02-20","2023-02-21","2023-02-22","2023-02-23","2023-02-24","2023-02-25","2023-02-26","2023-02-27","2023-02-28","2023-03-01","2023-03-02","2023-03-03","2023-03-04","2023-03-05","2023-03-06","2023-03-07","2023-03-08","2023-03-09","2023-03-10","2023-03-11","2023-03-12","2023-03-13","2023-03-14","2023-03-15","2023-03-16","2023-03-17","2023-03-18","2023-03-19","2023-03-20","2023-03-21","2023-03-22","2023-03-23","lat","lon","addr"
1,"Alabama",4040576,3886040,3434507,4779736,4447059,"Alabama",1506778,1340563,1031615,1883791,1737086,1,1,1320708,1317029,1317029,1317029,1317029,1315934,1314963,1312437,1312437,1312437,1312437,1311381,1310513,1309743,1309185,1307883,1307883,1307883,1307291,1306662,1306116,1305665,1304710,1304710,1304710,1304291,1303835,1303441,1302945,1302397,1302397,1302397,1302155,1301805,1301463,1301171,1300733,1300733,1300733,1300511,1300278,1300076,1299816,1299137,1299137,1299137,1298880,1298626,1298473,1297869,1297869,1297869,1297869,1297649,1297461,1297305,1297091,1296730,1296730,1296730,1296558,1296357,1296137,1295901,1295468,1295468,1295468,1295327,1295069,1294816,1294532,1292508,1292508,1292508,1292344,1291946,1291761,1291561,1291186,1291186,1291186,1290692,1290165,1289727,1289510,1288999,1288999,1288999,1288454,1287822,1287286,1286655,1282945,1282945,1282945,1282372,1281610,1280351,1279565,1279364,1279006,1277837,1276580,1275355,1274123,1273484,1273092,1272608,1271455,1270015,1267907,1265932,1263796,1263072,1262018,1259580,1256745,1254032,1250383,1245876,1242420,1242420,1240496,1229300,1229300,1223896,1218257,1212798,1206308,1153149,1153149,1153149,1153149,1153149,1147194,1137387,1120881,1104356,1088370,1071264,1064536,1056478,1004622,1004622,1004622,1004622,993418,984882,978632,966180,957848,944876,932250,921175,913603,909541,896614,896614,888563,880307,874332,870627,868948,868085,865636,863170,861110,859650,858396,857844,857292,856600,855692,854876,854229,852574,852280,851950,851237,850645,850096,849409,848779,848498,848137,847659,847064,846297,845761,845284,845108,844951,844594,844594,844196,843780,843161,842908,842636,841956,841483,840991,840495,839953,839695,839436,838836,838114,837428,837250,836255,836032,835740,835157,834582,833493,833009,832264,832047,831653,831165,830789,828648,821255,820312,820011,819597,818652,817054,815989,815324,814363,814025,813481,812694,811551,810501,809485,808599,808132,807479,806560,805511,804249,802977,801428,800692,799800,798320,796475,794773,792632,790648,789054,787421,784484,781915,778549,775531,772311,770391,768301,764839,761865,757893,754242,750298,747606,745812,741318,736518,732151,727360,724688,722122,719280,714860,709732,704420,699729,694523,691451,688018,681828,676795,665653,665653,665653,663065,659750,653540,649741,645851,641386,637363,634897,627905,627905,623919,619752,615901,612086,607209,607209,603318,599633,595816,592417,589110,587405,585607,580193,580193,577463,574737,572070,570667,569131,567243,565510,563943,562311,560920,560202,559478,558577,557578,556613,555215,555215,554605,554605,554071,552911,552911,551298,551298,551298,551298,551298,550983,550983,550451,550451,549934,549934,549934,549394,549394,549013,549013,548657,548657,548657,548323,548323,548163,547873,547323,547323,547323,547135,546845,546540,546324,545585,545585,545585,545028,544598,544045,543405,543405,543405,543405,543177,542831,542562,542256,542124,541928,541673,541230,540891,540603,540267,540083,539829,537813,532895,531751,531404,531094,530988,530744,530325,530011,529446,528784,528784,528597,528309,527922,527513,527083,526707,526348,526131,525898,525477,525049,524367,523955,522512,522401,522131,521623,521201,520780,520503,519071,518899,518588,518234,517916,517452,517114,516918,516809,516615,516266,515866,515388,514980,514619,514391,514072,513580,513138,512711,511789,511779,511460,511087,510579,510048,509476,508717,508229,503673,503305,502711,502263,501398,500616,500092,499819,499411,498887,498076,497154,494421,493769,493252,492683,491849,491110,490220,488973,487520,486843,485986,485212,484365,483167,482488,481605,480931,479856,478667,477570,476067,474666,473348,472423,471311,469319,467823,465056,462938,460860,459639,455582,455582,452734,449086,445909,443009,441170,439442,436087,432536,429655,426543,424028,422598,420681,417528,414583,410995,407848,404000,401900,399150,394287,389230,384184,379593,374095,371934,369458,365747,361226,356820,351804,347897,345628,343458,342426,338801,334569,329811,324832,322452,319904,315683,310335,305640,301533,297895,295631,292841,288775,284922,280187,276665,272229,269877,267589,264199,260359,256828,252900,249524,247229,244993,242874,241957,239318,236865,234080,232506,230708,228373,225910,223486,220848,219232,217822,215843,213617,210637,208637,206567,204857,203687,202482,200714,199158,197777,195929,194892,193985,192285,190496,189149,187706,186437,185322,184355,183276,180916,177064,175674,174528,173485,172626,171662,170374,169162,167977,167193,166076,165342,164526,163465,161975,161418,160477,159713,159169,158380,156698,155744,154701,153554,152983,152321,151591,150658,148206,147153,146584,145780,144962,144164,142863,141757,141087,140160,139459,138755,137646,136703,135565,134417,133606,132973,132314,131803,130393,129285,128239,127616,126058,125235,123889,122185,121023,119254,117242,116710,115060,114532,113632,112449,111478,110361,109004,108433,107580,106309,105557,104786,103851,103020,101334,100173,98301,96592,94654,93702,92661,91444,89349,87723,85762,83782,82366,81115,79294,78130,76005,74212,71813,70358,68891,67011,65234,63091,61088,59067,57255,55545,53587,51947,50508,49174,46962,45785,44878,43953,42862,41865,40111,38962,38045,37175,35441,35083,34183,33206,32064,31097,30454,30021,29549,29002,28206,27312,26912,26272,25615,24601,23710,22845,21989,21422,20925,20500,20043,19387,19072,18851,18771,18534,17952,17359,17031,16530,16032,15650,14986,14478,14149,13670,13414,13052,12376,12086,11771,11674,11373,11101,10700,10464,10164,9889,9668,9385,9046,8691,8437,8112,7888,7611,7294,7068,6925,6750,6539,6421,6213,6026,5832,5610,5327,5078,4903,4723,4572,4404,4241,3953,3805,3583,3262,3008,2838,2498,2197,2005,1840,1632,1535,1270,1108,999,947,830,720,639,538,386,242,196,157,131,106,78,51,39,29,23,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321892,1322957,1324178,1325361,1325361,1325361,1328321,1329827,1331452,1333137,1334981,1334981,1334981,1338177,1340110,1342150,1344233,1346268,1346268,1346268,1350735,1352915,1355340,1357266,1359051,1359051,1359051,1362388,1363194,1367570,1370792,1373684,1373684,1373684,1378259,1382137,1384836,1387729,1390333,1390333,1390333,1396285,1398986,1401893,1404810,1407699,1407699,1407699,1413426,1416310,1419075,1421760,1424411,1424411,1424411,1424411,1424411,1424411,1436458,1436458,1436458,1436458,1436458,1436458,1436458,1449812,1449812,1449812,1449812,1449812,1449812,1449812,1463933,1463933,1463933,1463933,1470163,1473675,1476585,1479605,1479605,1479605,1479605,1479605,1479605,1491815,1494300,1496295,1496295,1496295,1496295,1500578,1502384,1504180,1505814,1505814,1505814,1508308,1509880,1511092,1512134,1513159,1513159,1513159,1514795,1515969,1517046,1517904,1517904,1517904,1517904,1520092,1520712,1521363,1522135,1522879,1522879,1522879,1523890,1524549,1525116,1525724,1526381,1526381,1526381,1526381,1527825,1528319,1528739,1528739,1528739,1528739,1529939,1530411,1530803,1531305,1531305,1531305,1531305,1531305,1531305,1531305,1534287,1534287,1534287,1534287,1534287,1534287,1534287,1534287,1534287,1534287,1534287,1534287,1534287,1534287,1540329,1540329,1540329,1540329,1540329,1540329,1542227,1542227,1542227,1542227,1542227,1542227,1542227,1545099,1545099,1545099,1545099,1545099,1545099,1545099,1549285,1549285,1549285,1549285,1549285,1549285,1549285,1555092,1555092,1555092,1555092,1555092,1555092,1555092,1561557,1561557,1561557,1561557,1561557,1561557,1561557,1568934,1568934,1568934,1568934,1568934,1568934,1568934,1568934,1573637,1573637,1573637,1573637,1573637,1573637,1587224,1587224,1587224,1587224,1587224,1587224,1587224,1596149,1596149,1596149,1596149,1596149,1596149,1596149,1602891,1602891,1602891,1602891,1602891,1602891,1602891,1610535,1610535,1610535,1610535,1610535,1610535,1610535,1617850,1617850,1617850,1617850,1617850,1617850,1617850,1627670,1627670,1627670,1627670,1627670,1627670,1627670,1633743,1633743,1633743,1633743,1633743,1633743,1633743,1638348,1638348,1638348,1638348,1638348,1638348,1638348,1642062,1642062,1642062,1642062,1642062,1642062,1642062,1644533,1644533,1644533,1644533,1644533,1644533,1644533,1646423,1646423,1646423,1646423,1646423,1646423,1646423,1648385,1648385,33.2588817,-86.8295337,"Alabama ,USA"
